,molecule,engine,temperature,pressure,ensemble,forcefield_name,cutoff_style,long_range_correction,r_cut,pressure-avg,pressure-std,pressure-sem,temperature-avg,temperature-std,temperature-sem,potential_energy-avg,potential_energy-std,potential_energy-sem,density-avg,density-std,density-sem
24,ethanolAA,gromacs,280.0,101.325,NPT,oplsaa,hard,energy_pressure,1.0,-0.1880251244876936,14.8946603224094,3.72366508060235,279.98895524102625,0.26090072711825657,0.06522518177956414,-7045.887545749052,22.953775808713953,5.738443952178488,0.8167763941860889,0.00023989817952917825,5.997454488229456e-05
25,methaneUA,hoomd,140.0,1318.0,NPT,trappe-ua,hard,energy_pressure,1.4,1345.1464581169503,84.93437741138331,21.233594352845827,139.99489781041444,0.027113603946789334,0.006778400986697334,-5698.978934502496,1.537298743603749,0.38432468590093727,0.3759024878229348,8.351549941558764e-05,2.087887485389691e-05
26,ethanolAA,cassandra,300.0,101.325,NPT,oplsaa,hard,energy_pressure,1.0,1306.5241974025141,326.08413793394254,81.52103448348564,300.0,0.0,0.0,-9618.100656297396,23.642645476418732,5.910661369104683,0.7912818525394791,0.0008829528154467213,0.00022073820386168033
27,methaneUA,gomc,140.0,1318.0,NPT,trappe-ua,hard,energy_pressure,1.4,1301.81422061616,58.83067456113999,14.707668640284998,140.0,0.0,0.0,-685093.8421600625,208.00218845104496,52.00054711276124,0.3757889993377083,0.00011691176661201252,2.922794165300313e-05
28,waterSPCE,cassandra,280.0,101.325,NPT,spce,hard,energy_pressure,0.9,911.4224853985197,380.33294699059564,95.08323674764891,280.0,0.0,0.0,-52704.462343776046,37.35925345726298,9.339813364315745,1.006219489195677,0.001951130264662797,0.00048778256616569926
29,waterSPCE,gromacs,300.0,101.325,NPT,spce,hard,energy_pressure,0.9,2.078137808115704,5.0032406767093,1.250810169177325,300.03317599214233,0.10531469548206666,0.026328673870516666,-51379.23613949193,5.093489371990191,1.2733723429975476,0.997872222479935,0.00010611411405899197,2.6528528514747992e-05
30,waterSPCE,gomc,300.0,101.325,NPT,spce,hard,energy_pressure,0.9,311.771610490875,506.6753819510162,126.66884548775406,300.0,0.0,0.0,-6173561.208366301,2376.258731989235,594.0646829973088,0.9978894387415365,0.001193495558743343,0.00029837388968583574
31,ethanolAA,hoomd,320.0,101.325,NPT,oplsaa,hard,energy_pressure,1.0,139.141174437068,620.2447448690797,155.06118621726992,318.0518146368627,0.0585342039959654,0.01463355099899135,-3638.707472577408,10.776813654689468,2.694203413672367,0.7737540395695532,0.0005696384060432825,0.00014240960151082062
32,pentaneUA-constrain_bonds,mcccs,372.0,1402.0,NPT,trappe-ua,hard,energy_pressure,1.4,1405.6732120732916,62.34335707970884,15.58583926992721,372.0,0.0,0.0,-2417.163109475033,4.0531456026239985,1.0132864006559996,0.5410886453415661,0.0003461206838981674,8.653017097454186e-05
33,benzeneUA,gromacs,450.0,2260.0,NPT,benzene-ua,hard,energy_pressure,1.4,598.4628613056768,54.792266845144866,13.698066711286216,449.9749758293657,0.07962156893655552,0.01990539223413888,-4763.000351206376,35.14706410030546,8.786766025076364,0.6994750481091541,0.005320356104800141,0.0013300890262000352
34,benzeneUA,gomc,450.0,2260.0,NPT,benzene-ua,hard,energy_pressure,1.4,2261.3261238725845,113.57359149858733,28.393397874646833,450.0,0.0,0.0,-996248.5051899063,1104.6892172880082,276.17230432200205,0.6986877138757969,0.0008168704743399857,0.00020421761858499643
35,ethanolAA,hoomd,300.0,101.325,NPT,oplsaa,hard,energy_pressure,1.0,18.19520656087098,561.3429378651543,140.33573446628859,298.18270927920105,0.031193472226197085,0.007798368056549271,-5356.528356876066,12.728565429690816,3.182141357422704,0.795539037556105,0.0006699188454743484,0.0001674797113685871
36,ethanolAA,cassandra,280.0,101.325,NPT,oplsaa,hard,energy_pressure,1.0,1100.9015507314693,355.4507643063722,88.86269107659305,280.0,0.0,0.0,-10989.091105359375,39.15544808085992,9.78886202021498,0.8134909356063542,0.0013345960311544694,0.00033364900778861734
37,ethanolAA,gromacs,300.0,101.325,NPT,oplsaa,hard,energy_pressure,1.0,0.48879268702858414,18.88738372413123,4.721845931032807,299.9842745059775,0.33296690752590247,0.08324172688147562,-5383.192305854824,30.97299823399313,7.743249558498283,0.7956309742518117,0.0003515280944911218,8.788202362278045e-05
38,waterSPCE,gomc,320.0,101.325,NPT,spce,hard,energy_pressure,0.9,265.9610005581678,422.41258608670194,105.60314652167548,320.0,0.0,0.0,-6018771.941017188,2242.8561646967696,560.7140411741924,0.9861967911254947,0.0008218002333186185,0.00020545005832965462
39,methaneUA,cassandra,140.0,1318.0,NPT,trappe-ua,hard,energy_pressure,1.4,1292.1047136521488,31.592770246951666,7.8981925617379165,140.0,0.0,0.0,-5695.189620521354,2.915553296563871,0.7288883241409677,0.3757235620453125,0.0001751962404427804,4.37990601106951e-05
40,waterSPCE,hoomd,280.0,101.325,NPT,spce,hard,energy_pressure,0.9,-99.33640054930041,945.3953265290031,236.34883163225078,279.5379865837039,0.04143091216852132,0.01035772804213033,-52744.24093032333,4.92069443580055,1.2301736089501376,1.0065722954367806,0.00017623787459348486,4.4059468648371215e-05
41,ethanolAA,gomc,280.0,101.325,NPT,oplsaa,hard,energy_pressure,1.0,73.82676037295047,229.41972307688044,57.35493076922011,280.0,0.0,0.0,-1316410.1096084896,4920.244044398107,1230.0610110995267,0.8131313624791041,0.0014130531794989858,0.00035326329487474646
42,waterSPCE,hoomd,300.0,101.325,NPT,spce,hard,energy_pressure,0.9,13.152213180670365,620.0950559180179,155.02376397950448,299.50456544410036,0.03483938905237124,0.00870984726309281,-51370.08162540954,5.70235572028213,1.4255889300705324,0.9978713895661253,0.00018895279032016575,4.7238197580041436e-05
43,benzeneUA,mcccs,450.0,2260.0,NPT,benzene-ua,hard,energy_pressure,1.4,2194.916566386264,62.893504691808054,15.723376172952014,450.0,0.0,0.0,-6025.762650336912,11.953522211499461,2.9883805528748653,0.6983239878468144,0.0007810274199452238,0.00019525685498630594
44,pentaneUA-flexible_bonds,lammps-VU,372.0,1402.0,NPT,trappe-ua,hard,energy_pressure,1.4,928.9680976970318,2861.1272486888683,715.2818121722171,371.9753474023654,0.20884629272470256,0.05221157318117564,-452.67791782923,15.456058650662392,3.864014662665598,0.5432271222473475,0.0018561358209731838,0.00046403395524329596
45,ethanolAA,lammps-VU,300.0,101.325,NPT,oplsaa,hard,energy_pressure,1.0,-7.467739908959722,269.38193292433175,67.34548323108294,300.015323409767,0.06284411712385393,0.015711029280963483,-4854.502013981132,7.479035537092114,1.8697588842730286,0.7954329437061574,0.0002927443340395005,7.318608350987512e-05
46,waterSPCE,cassandra,320.0,101.325,NPT,spce,hard,energy_pressure,0.9,1486.9897306185976,430.5591198826744,107.6397799706686,320.0,0.0,0.0,-49985.282374276045,37.55731855137774,9.389329637844435,0.9850267179323438,0.0016883754608489911,0.0004220938652122478
47,benzeneUA,lammps-VU,450.0,2260.0,NPT,benzene-ua,hard,energy_pressure,1.4,2275.7208916034388,190.05164979065881,47.512912447664704,450.5924355773069,0.2650670841539167,0.06626677103847918,-8268.001035948888,3.8592596056358226,0.9648149014089556,0.6976587115413384,0.00031912413669267124,7.978103417316781e-05
48,pentaneUA-constrain_bonds,cassandra,372.0,1402.0,NPT,trappe-ua,hard,energy_pressure,1.4,1348.1548122757595,70.96284002873008,17.74071000718252,372.0,0.0,0.0,-2423.008360798958,8.612346519187353,2.1530866297968383,0.541189253940625,0.0008495282868671981,0.00021238207171679952
49,ethanolAA,gomc,320.0,101.325,NPT,oplsaa,hard,energy_pressure,1.0,187.7324407434529,235.43716134138515,58.85929033534629,320.0,0.0,0.0,-982220.6171556511,3957.009782240972,989.252445560243,0.7680116167513229,0.0011735365258760796,0.0002933841314690199
50,waterSPCE,gromacs,320.0,101.325,NPT,spce,hard,energy_pressure,0.9,2.3062657949715435,6.061200588175036,1.515300147043759,320.0216821083835,0.10481191431510796,0.02620297857877699,-50043.963560970675,4.371378596902638,1.0928446492256596,0.9863577172415943,0.00010183277621188933,2.5458194052972332e-05
51,ethanolAA,hoomd,280.0,101.325,NPT,oplsaa,hard,energy_pressure,1.0,-213.60666293220967,622.6881733188677,155.67204332971693,278.280373216568,0.048639019260606924,0.012159754815151731,-7019.56063054578,15.701777553793786,3.9254443884484465,0.8162973288982891,0.0006679099141502698,0.00016697747853756744
52,ethanolAA,mcccs,320.0,101.325,NPT,oplsaa,hard,energy_pressure,1.0,237.10278940694064,130.13928396070077,32.53482099017519,320.0,0.0,0.0,-8229.879840892247,20.393359453562393,5.098339863390598,0.7687308005306762,0.0008008656849902207,0.00020021642124755517
53,waterSPCE,mcccs,280.0,101.325,NPT,spce,hard,energy_pressure,0.9,492.521711559375,274.4140746706369,68.60351866765923,0.0,0.0,0.0,-52748.07641691869,41.68320678915052,10.42080169728763,1.006562398238529,0.0017102567726938519,0.00042756419317346297
54,methaneUA,mcccs,140.0,1318.0,NPT,trappe-ua,hard,energy_pressure,1.4,1285.4831025069893,37.20743432388115,9.301858580970288,140.0,0.0,0.0,-5695.738792702148,3.029363327288005,0.7573408318220013,0.37575936057731646,0.0001837137385027993,4.592843462569983e-05
55,methaneUA,gromacs,140.0,1318.0,NPT,trappe-ua,hard,energy_pressure,1.4,13.588645423936484,1.0591647556941834,0.26479118892354586,140.00376846643206,0.051552152017493635,0.012888038004373409,-5698.862840276335,1.6907945007949114,0.42269862519872786,0.3759555197390835,5.592110954235338e-05,1.3980277385588345e-05
